"prompt_path","dsm_path","city","rgb_path","split","patch_id"
"Paris/prompt_dsm_30m/paris_0130_prompt.tif","Paris/dsm/paris_0130.tif","Paris","Paris/rgb/paris_0130.tif","training","000130"
"Paris/prompt_dsm_30m/paris_0038_prompt.tif","Paris/dsm/paris_0038.tif","Paris","Paris/rgb/paris_0038.tif","training","000038"
"Paris/prompt_dsm_30m/paris_0161_prompt.tif","Paris/dsm/paris_0161.tif","Paris","Paris/rgb/paris_0161.tif","training","000161"
"Paris/prompt_dsm_30m/paris_0002_prompt.tif","Paris/dsm/paris_0002.tif","Paris","Paris/rgb/paris_0002.tif","training","000002"
"Paris/prompt_dsm_30m/paris_0053_prompt.tif","Paris/dsm/paris_0053.tif","Paris","Paris/rgb/paris_0053.tif","training","000053"
"Paris/prompt_dsm_30m/paris_0150_prompt.tif","Paris/dsm/paris_0150.tif","Paris","Paris/rgb/paris_0150.tif","training","000150"
"Paris/prompt_dsm_30m/paris_0131_prompt.tif","Paris/dsm/paris_0131.tif","Paris","Paris/rgb/paris_0131.tif","training","000131"
"Paris/prompt_dsm_30m/paris_0152_prompt.tif","Paris/dsm/paris_0152.tif","Paris","Paris/rgb/paris_0152.tif","training","000152"
"Paris/prompt_dsm_30m/paris_0104_prompt.tif","Paris/dsm/paris_0104.tif","Paris","Paris/rgb/paris_0104.tif","training","000104"
"Paris/prompt_dsm_30m/paris_0100_prompt.tif","Paris/dsm/paris_0100.tif","Paris","Paris/rgb/paris_0100.tif","training","000100"
"Paris/prompt_dsm_30m/paris_0117_prompt.tif","Paris/dsm/paris_0117.tif","Paris","Paris/rgb/paris_0117.tif","training","000117"
"Paris/prompt_dsm_30m/paris_0088_prompt.tif","Paris/dsm/paris_0088.tif","Paris","Paris/rgb/paris_0088.tif","training","000088"
"Paris/prompt_dsm_30m/paris_0075_prompt.tif","Paris/dsm/paris_0075.tif","Paris","Paris/rgb/paris_0075.tif","training","000075"
"Paris/prompt_dsm_30m/paris_0122_prompt.tif","Paris/dsm/paris_0122.tif","Paris","Paris/rgb/paris_0122.tif","training","000122"
"Paris/prompt_dsm_30m/paris_0170_prompt.tif","Paris/dsm/paris_0170.tif","Paris","Paris/rgb/paris_0170.tif","training","000170"
"Paris/prompt_dsm_30m/paris_0021_prompt.tif","Paris/dsm/paris_0021.tif","Paris","Paris/rgb/paris_0021.tif","training","000021"
"Paris/prompt_dsm_30m/paris_0072_prompt.tif","Paris/dsm/paris_0072.tif","Paris","Paris/rgb/paris_0072.tif","training","000072"
"Paris/prompt_dsm_30m/paris_0107_prompt.tif","Paris/dsm/paris_0107.tif","Paris","Paris/rgb/paris_0107.tif","training","000107"
"Paris/prompt_dsm_30m/paris_0015_prompt.tif","Paris/dsm/paris_0015.tif","Paris","Paris/rgb/paris_0015.tif","training","000015"
"Paris/prompt_dsm_30m/paris_0093_prompt.tif","Paris/dsm/paris_0093.tif","Paris","Paris/rgb/paris_0093.tif","training","000093"
"Paris/prompt_dsm_30m/paris_0103_prompt.tif","Paris/dsm/paris_0103.tif","Paris","Paris/rgb/paris_0103.tif","training","000103"
